region,region_id,province,provincial_id,city_municipality,city_municipality_id,pop_cagr,avg_income_2021,income_cagr,employment_rate_2019,gva_2020,gva_cagr,gv_per_unit_built,gv_per_unit_sold,opportunity_score
region ii (cagayan valley),rii-001,quirino,quirino001,aglipay,quirino001aglipay,0.08980686755356082,27060.0,0.07798142344814374,98.31406,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.06428946721378449
region ii (cagayan valley),rii-001,quirino,quirino001,maddela,quirino001maddela,0.06159686799546549,27060.0,0.07798142344814374,98.31406,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.1169291307410914
region ii (cagayan valley),rii-001,quirino,quirino001,cabarroguis ,quirino001cabarroguis-,0.06740343048593878,27060.0,0.07798142344814374,98.31406,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.10609412540479807
region ii (cagayan valley),rii-001,quirino,quirino001,diffun,quirino001diffun,0.09175591098838165,27060.0,0.07798142344814374,98.31406,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.060652565681837
region ii (cagayan valley),rii-001,quirino,quirino001,nagtipunan,quirino001nagtipunan,0.10514590937192025,27060.0,0.07798142344814374,98.31406,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.03566692156337091
region ii (cagayan valley),rii-001,quirino,quirino001,saguday,quirino001saguday,0.08828478060564104,27060.0,0.07798142344814374,98.31406,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.06712967090229573
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,diadi,nueva-v001diadi,0.07555910719646874,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.7081361486758809
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,dupax-del-norte,nueva-v001dupax-del-norte,0.0945648055192112,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.672671647418079
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,bayombong ,nueva-v001bayombong-,0.07575013413364307,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.7077796937359649
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,kayapa,nueva-v001kayapa,0.08367403483118241,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.6929937499899089
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,bambang,nueva-v001bambang,0.07747057413132907,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.704569364632251
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,kasibu,nueva-v001kasibu,0.10285746014866293,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.6571976113925365
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,santa-fe,nueva-v001santa-fe,0.0899616799932601,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.6812610477249105
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,ambaguio,nueva-v001ambaguio,0.12236847628886482,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.620790190591945
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,dupax-del-sur,nueva-v001dupax-del-sur,0.06705795319394414,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.7239992430855472
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,quezon,nueva-v001quezon,0.1075577698692467,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.6484268660525333
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,bagabag,nueva-v001bagabag,0.05508713713890567,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.7463367028216527
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,alfonso-castaneda,nueva-v001alfonso-castaneda,0.15441148454274622,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.5609981594218133
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,villaverde,nueva-v001villaverde,0.06923320496485474,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.7199402383673054
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,solano,nueva-v001solano,0.05655596485595615,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.7435958804885686
region ii (cagayan valley),rii-001,nueva vizcaya,nueva-v001,aritao,nueva-v001aritao,0.07408451288611961,25514.0,0.03145875062240533,95.81858,16978053,0.0055942097356596054,8434.204172876303,14906.10447761194,-0.7108877314320664
region iii (central luzon),riii-001,aurora,aurora001,baler,aurora001baler,0.09984137996938292,30282.0,0.10139460265929645,95.61577,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.2552567281137409
region iii (central luzon),riii-001,aurora,aurora001,dingalan,aurora001dingalan,0.08444849277703703,30282.0,0.10139460265929645,95.61577,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.22653370736890865
region iii (central luzon),riii-001,aurora,aurora001,dilasag,aurora001dilasag,0.03898624912661752,30282.0,0.10139460265929645,95.61577,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.1417014760168248
region iii (central luzon),riii-001,aurora,aurora001,san-luis,aurora001san-luis,0.08835627939787272,30282.0,0.10139460265929645,95.61577,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.2338256101012599
region iii (central luzon),riii-001,aurora,aurora001,casiguran,aurora001casiguran,0.05480212961595998,30282.0,0.10139460265929645,95.61577,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.17121379932021785
region iii (central luzon),riii-001,aurora,aurora001,dipaculao,aurora001dipaculao,0.09477527063740854,30282.0,0.10139460265929645,95.61577,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.24580340323585537
region iii (central luzon),riii-001,aurora,aurora001,dinalungan,aurora001dinalungan,0.06532220572902303,30282.0,0.10139460265929645,95.61577,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.19084418838608308
region iii (central luzon),riii-001,aurora,aurora001,maria-aurora,aurora001maria-aurora,0.075908598870992,30282.0,0.10139460265929645,95.61577,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.21059832456795058
region iii (central luzon),riii-001,bataan,bataan001,abucay,bataan001abucay,0.07824266560958604,31046.0,0.10313530545675809,92.99969,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.1713481291773542
region iii (central luzon),riii-001,bataan,bataan001,balanga ,bataan001balanga-,0.10024579860170446,31046.0,0.10313530545675809,92.99969,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.2124058227397535
region iii (central luzon),riii-001,bataan,bataan001,morong,bataan001morong,0.13573033710920557,31046.0,0.10313530545675809,92.99969,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.2786197254946935
region iii (central luzon),riii-001,bataan,bataan001,pilar,bataan001pilar,0.09325920306198565,31046.0,0.10313530545675809,92.99969,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.1993688839175889
region iii (central luzon),riii-001,bataan,bataan001,hermosa,bataan001hermosa,0.13751784404852097,31046.0,0.10313530545675809,92.99969,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.28195520104635075
region iii (central luzon),riii-001,bataan,bataan001,orani,bataan001orani,0.07587492118684547,31046.0,0.10313530545675809,92.99969,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.16692993450581417
region iii (central luzon),riii-001,bataan,bataan001,mariveles,bataan001mariveles,0.14971434992553445,31046.0,0.10313530545675809,92.99969,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.3047137964250086
region iii (central luzon),riii-001,bataan,bataan001,samal,bataan001samal,0.08724671483756352,31046.0,0.10313530545675809,92.99969,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.18814962258992773
region iii (central luzon),riii-001,bataan,bataan001,orion,bataan001orion,0.08366669047150688,31046.0,0.10313530545675809,92.99969,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.1814693219518264
region iii (central luzon),riii-001,bataan,bataan001,limay,bataan001limay,0.13830472994825005,31046.0,0.10313530545675809,92.99969,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.2834235246778637
region iii (central luzon),riii-001,bataan,bataan001,dinalupihan,bataan001dinalupihan,0.11622639548775293,31046.0,0.10313530545675809,92.99969,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.24222550569702317
region iii (central luzon),riii-001,bataan,bataan001,bagac,bataan001bagac,0.08837202020813195,31046.0,0.10313530545675809,92.99969,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.19024943460694688
region iii (central luzon),riii-001,tarlac,tarlac001,paniqui,tarlac001paniqui,0.06897269911002613,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.09220361823828557
region iii (central luzon),riii-001,tarlac,tarlac001,victoria,tarlac001victoria,0.0803127571050799,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.11336408780902953
region iii (central luzon),riii-001,tarlac,tarlac001,santa-ignacia,tarlac001santa-ignacia,0.07749333139044445,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.10810305897941165
region iii (central luzon),riii-001,tarlac,tarlac001,gerona,tarlac001gerona,0.06802064052911017,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.09042708352921927
region iii (central luzon),riii-001,tarlac,tarlac001,camiling,tarlac001camiling,0.05087719028251181,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.058437524266036
region iii (central luzon),riii-001,tarlac,tarlac001,bamban,tarlac001bamban,0.13985367576675034,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.22446702909063132
region iii (central luzon),riii-001,tarlac,tarlac001,capas,tarlac001capas,0.13146002229676879,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.20880452992912923
region iii (central luzon),riii-001,tarlac,tarlac001,mayantoc,tarlac001mayantoc,0.07189178876248437,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.09765061928466981
region iii (central luzon),riii-001,tarlac,tarlac001,pura,tarlac001pura,0.05160377791809467,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.05979333175484568
region iii (central luzon),riii-001,tarlac,tarlac001,san-jose,tarlac001san-jose,0.08753290767761635,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.12683683870263046
region iii (central luzon),riii-001,tarlac,tarlac001,concepcion,tarlac001concepcion,0.10216451466610921,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.15413931586686813
region iii (central luzon),riii-001,tarlac,tarlac001,san-manuel,tarlac001san-manuel,0.08010733196152064,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.11298076591585689
region iii (central luzon),riii-001,tarlac,tarlac001,moncada,tarlac001moncada,0.06080855562074916,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.07696938310903097
region iii (central luzon),riii-001,tarlac,tarlac001,san-clemente,tarlac001san-clemente,0.03017922801389261,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.019815270221783542
region iii (central luzon),riii-001,tarlac,tarlac001,tarlac,tarlac001tarlac,0.10078599662121679,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.1515670107556959
region iii (central luzon),riii-001,tarlac,tarlac001,ramos,tarlac001ramos,0.07884306863054347,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.11062165930844638
region iii (central luzon),riii-001,tarlac,tarlac001,anao,tarlac001anao,0.049962153326434944,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.056730071652159056
region iii (central luzon),riii-001,tarlac,tarlac001,la-paz,tarlac001la-paz,0.0684604053251292,29704.0,0.09955765019988894,95.01751,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.09124768158863869
region iii (central luzon),riii-001,bulacan,bulacan001,bulacan,bulacan001bulacan,0.06601654922089106,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.0312422268316288
region iii (central luzon),riii-001,bulacan,bulacan001,guiguinto,bulacan001guiguinto,0.13822347334320706,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.1659798464587707
region iii (central luzon),riii-001,bulacan,bulacan001,pandi,bulacan001pandi,0.3401526533596708,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.5427782959065068
region iii (central luzon),riii-001,bulacan,bulacan001,hagonoy,bulacan001hagonoy,0.04612205111783929,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.9941192313479663
region iii (central luzon),riii-001,bulacan,bulacan001,bocaue,bulacan001bocaue,0.1291437658691752,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.1490371752837814
region iii (central luzon),riii-001,bulacan,bulacan001,plaridel,bulacan001plaridel,0.09197710075401733,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.0796844359452025
region iii (central luzon),riii-001,bulacan,bulacan001,angat,bulacan001angat,0.0926643478975584,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.0809668343487049
region iii (central luzon),riii-001,bulacan,bulacan001,san-jose-del-monte,bulacan001san-jose-del-monte,0.19860287883132943,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.2786473983432765
region iii (central luzon),riii-001,bulacan,bulacan001,san-rafael,bulacan001san-rafael,0.10253992812703161,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.0993945985656388
region iii (central luzon),riii-001,bulacan,bulacan001,marilao,bulacan001marilao,0.25980485363101646,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.392849858858301
region iii (central luzon),riii-001,bulacan,bulacan001,paombong,bulacan001paombong,0.07908665576000784,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.055630954986987
region iii (central luzon),riii-001,bulacan,bulacan001,balagtas ,bulacan001balagtas-,0.0784106293932294,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.0543694944751028
region iii (central luzon),riii-001,bulacan,bulacan001,pulilan,bulacan001pulilan,0.1239995953237154,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.139438188722919
region iii (central luzon),riii-001,bulacan,bulacan001,san-miguel,bulacan001san-miguel,0.08574284306325186,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.0680513543314085
region iii (central luzon),riii-001,bulacan,bulacan001,bustos,bulacan001bustos,0.1315361687639589,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.1535013824931368
region iii (central luzon),riii-001,bulacan,bulacan001,baliuag,bulacan001baliuag,0.08925555874500835,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.0746060574314193
region iii (central luzon),riii-001,bulacan,bulacan001,calumpit,bulacan001calumpit,0.09933586697063079,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.093415842669294
region iii (central luzon),riii-001,bulacan,bulacan001,malolos,bulacan001malolos,0.10483854181095453,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.1036837957579955
region iii (central luzon),riii-001,bulacan,bulacan001,doña-remedios-trinidad,bulacan001doña-remedios-trinidad,0.2040156832544946,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.2887476538568492
region iii (central luzon),riii-001,bulacan,bulacan001,meycauayan,bulacan001meycauayan,0.08467181868705476,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.066052830273425
region iii (central luzon),riii-001,bulacan,bulacan001,obando,bulacan001obando,0.031862341954834505,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.9675107129468229
region iii (central luzon),riii-001,bulacan,bulacan001,santa-maria,bulacan001santa-maria,0.1904990401491271,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.2635256915657842
region iii (central luzon),riii-001,bulacan,bulacan001,san-ildefonso,bulacan001san-ildefonso,0.09681346522371626,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.0887090585034584
region iii (central luzon),riii-001,bulacan,bulacan001,norzagaray,bulacan001norzagaray,0.15303941349618344,33591.0,0.16616183521987393,96.35357,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.1936262880295077
region iii (central luzon),riii-001,pampanga ,pampanga001,san-fernando ,pampanga001san-fernando-,0.12444082521833688,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.8992747546686436
region iii (central luzon),riii-001,pampanga ,pampanga001,angeles,pampanga001angeles,0.1466492319824544,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.9407154876659339
region iii (central luzon),riii-001,pampanga ,pampanga001,lubao,pampanga001lubao,0.08390985682131835,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.8236442487389576
region iii (central luzon),riii-001,pampanga ,pampanga001,sasmuan,pampanga001sasmuan,0.05625822400530378,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.7720464936798674
region iii (central luzon),riii-001,pampanga ,pampanga001,macabebe,pampanga001macabebe,0.04575243085095959,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.7524427565159134
region iii (central luzon),riii-001,pampanga ,pampanga001,san-simon,pampanga001san-simon,0.09441875069328232,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.8432537718204854
region iii (central luzon),riii-001,pampanga ,pampanga001,guagua,pampanga001guagua,0.07191237928691319,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.8012570388672623
region iii (central luzon),riii-001,pampanga ,pampanga001,santa-rita,pampanga001santa-rita,0.10123446125991165,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.8559718404680235
region iii (central luzon),riii-001,pampanga ,pampanga001,candaba,pampanga001candaba,0.08550379418952891,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.8266185248134189
region iii (central luzon),riii-001,pampanga ,pampanga001,masantol,pampanga001masantol,0.04774807724684638,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.756166618849999
region iii (central luzon),riii-001,pampanga ,pampanga001,minalin,pampanga001minalin,0.08314134474338775,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.8222102105314905
region iii (central luzon),riii-001,pampanga ,pampanga001,san-luis,pampanga001san-luis,0.08950786662272159,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.834090096203846
region iii (central luzon),riii-001,pampanga ,pampanga001,porac,pampanga001porac,0.14899417765019307,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.9450911400187593
region iii (central luzon),riii-001,pampanga ,pampanga001,magalang,pampanga001magalang,0.12499984407997067,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.9003178799874235
region iii (central luzon),riii-001,pampanga ,pampanga001,santo-tomas,pampanga001santo-tomas,0.06993460811540486,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.7975665315778948
region iii (central luzon),riii-001,pampanga ,pampanga001,mexico,pampanga001mexico,0.1218362332239642,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.8944146040710746
region iii (central luzon),riii-001,pampanga ,pampanga001,mabalacat,pampanga001mabalacat,0.14427309834463964,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.9362816387772482
region iii (central luzon),riii-001,pampanga ,pampanga001,bacolor,pampanga001bacolor,0.31351952925914794,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,1.2520943050692157
region iii (central luzon),riii-001,pampanga ,pampanga001,apalit,pampanga001apalit,0.10601580639071706,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.8648937973214862
region iii (central luzon),riii-001,pampanga ,pampanga001,santa-ana,pampanga001santa-ana,0.09381082913683714,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.842119394412348
region iii (central luzon),riii-001,pampanga ,pampanga001,arayat,pampanga001arayat,0.09224471098210896,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.8391970287973071
region iii (central luzon),riii-001,pampanga ,pampanga001,floridablanca,pampanga001floridablanca,0.1224361181367215,33122.0,0.15162840028394764,94.62509,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.895533985157828
region iii (central luzon),riii-001,zambales ,zambales001,masinloc,zambales001masinloc,0.08241459618169134,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.1957487235043187
region iii (central luzon),riii-001,zambales ,zambales001,cabangan,zambales001cabangan,0.10517178375320024,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.23821347768217804
region iii (central luzon),riii-001,zambales ,zambales001,olongapo,zambales001olongapo,0.07591951933814611,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.18362895516032707
region iii (central luzon),riii-001,zambales ,zambales001,botolan,zambales001botolan,0.09394071091682843,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.21725637366167716
region iii (central luzon),riii-001,zambales ,zambales001,candelaria,zambales001candelaria,0.06642095450966568,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.16590469906688665
region iii (central luzon),riii-001,zambales ,zambales001,iba,zambales001iba,0.12516982973593027,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.27552969279117234
region iii (central luzon),riii-001,zambales ,zambales001,san-marcelino,zambales001san-marcelino,0.1034705978959074,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.23503907667090218
region iii (central luzon),riii-001,zambales ,zambales001,subic,zambales001subic,0.15438662809636616,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.33004803590107756
region iii (central luzon),riii-001,zambales ,zambales001,san-narciso,zambales001san-narciso,0.06936137043996049,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.1713914947998073
region iii (central luzon),riii-001,zambales ,zambales001,castillejos,zambales001castillejos,0.1966485427319311,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.4089084755070579
region iii (central luzon),riii-001,zambales ,zambales001,san-felipe,zambales001san-felipe,0.0904923938569715,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.2108218379434994
region iii (central luzon),riii-001,zambales ,zambales001,san-antonio,zambales001san-antonio,0.07304029103272525,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.17825633511105943
region iii (central luzon),riii-001,zambales ,zambales001,santa-cruz,zambales001santa-cruz,0.0669107277264509,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.16681861249262664
region iii (central luzon),riii-001,zambales ,zambales001,palauig,zambales001palauig,0.07326839419845821,33383.0,0.07352388037565816,92.49275999999999,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.17868197403632669
region iii (central luzon),riii-001,nueva ecija,nueva-e001,aliaga,nueva-e001aliaga,0.08914298931256837,29751.0,0.08948222937967198,94.99334,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.0637455334683623
region iii (central luzon),riii-001,nueva ecija,nueva-e001,lupao,nueva-e001lupao,0.07651132051370513,29751.0,0.08948222937967198,94.99334,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.04017492709556887
region iii (central luzon),riii-001,nueva ecija,nueva-e001,gabaldon ,nueva-e001gabaldon-,0.08295526460078828,29751.0,0.08948222937967198,94.99334,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.05219928207062931
region iii (central luzon),riii-001,nueva ecija,nueva-e001,palayan ,nueva-e001palayan-,0.107518698494391,29751.0,0.08948222937967198,94.99334,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.09803447935844498
region iii (central luzon),riii-001,nueva ecija,nueva-e001,cabiao,nueva-e001cabiao,0.08209414982167784,29751.0,0.08948222937967198,94.99334,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.05059244786499896
region iii (central luzon),riii-001,nueva ecija,nueva-e001,zaragoza,nueva-e001zaragoza,0.08974869086995407,29751.0,0.08948222937967198,94.99334,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.0648757683736514
region iii (central luzon),riii-001,nueva ecija,nueva-e001,laur,nueva-e001laur,0.09206531153387965,29751.0,0.08948222937967198,94.99334,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.06919856646580715
region iii (central luzon),riii-001,nueva ecija,nueva-e001,pantabangan,nueva-e001pantabangan,0.07405462941924124,29751.0,0.08948222937967198,94.99334,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.035590758551475435
region iii (central luzon),riii-001,nueva ecija,nueva-e001,san -sidro,nueva-e001san--sidro,0.07322366715387929,29751.0,0.08948222937967198,94.99334,109515302,-0.01667932634386715,9194.467467047267,11575.446781524151,0.03404018872737953
